	id	host_id	neighbourhood_group	neighbourhood	latitude	longitude	price	minimum_nights	number_of_reviews	calculated_host_listings_count	availability_365	cancellation_policy	guests_included	bedrooms	risk_rating
2088	19007966	97878860	0	23	1.2841200000000002	103.84245	55	18	1	81	356	2	1	1	0
2089	19009257	125804276	0	2	1.35041	103.83968	60	2	110	1	0	0	2	1	2
2090	19027624	132776510	0	20	1.3066799999999998	103.84156999999999	230	2	1	1	0	0	1	2	0
2091	19039775	46685310	0	28	1.29587	103.83799	98	6	69	37	356	2	2	1	2
2092	19056267	2413412	0	15	1.31113	103.85791	41	18	1	138	335	2	1	1	0
2093	19073773	68059127	1	1	1.3213700000000002	103.91476	89	3	1	27	112	2	1	1	0
2094	19075145	31844023	0	29	1.30065	103.85285999999999	70	3	0	1	0	0	1	3	0
2095	19091188	51465062	3	0	1.36453	103.84796	50	1	11	1	44	2	1	1	0
2096	19094235	132914882	0	29	1.30415	103.85018000000001	56	2	129	1	361	1	2	1	2
2097	19094250	3633618	1	1	1.32907	103.91233000000001	55	2	15	1	177	0	1	1	0
2098	19097090	80217324	0	6	1.34047	103.76633000000001	60	4	0	1	0	0	1	1	0
2099	19107598	56421978	0	15	1.31726	103.85278000000001	78	3	68	6	78	2	1	1	2
2100	19115460	130253885	0	28	1.29714	103.83832	138	2	57	5	141	2	2	1	2
2101	19125341	2413412	0	23	1.2841200000000002	103.84245	77	18	1	138	364	2	1	1	0
2102	19128310	8948251	0	23	1.2841200000000002	103.84245	55	18	1	106	364	2	1	1	0
2103	19132814	133689984	3	12	1.37515	103.90077	167	1	0	1	363	2	1	1	0
2104	19153604	133558637	3	12	1.37238	103.90064	158	1	0	1	363	0	1	0	0
2105	19163641	17032962	0	29	1.30849	103.85325999999999	165	2	145	16	268	2	2	1	2
2106	19164663	646629	0	23	1.2828700000000002	103.84463000000001	45	1	0	3	358	1	1	0	0
2107	19164699	646629	0	23	1.28314	103.84647	45	1	0	3	358	1	1	1	0
2109	19184003	134187371	0	23	1.27558	103.84252	400	1	1	10	164	2	2	1	0
2112	19184011	134187371	0	10	1.2746600000000001	103.8447	300	1	7	10	164	2	2	1	0
2113	19184013	134187371	0	23	1.27529	103.84318	300	1	4	10	164	2	2	1	0
2114	19184500	134187371	0	10	1.27407	103.84411	300	1	13	10	164	2	2	1	0
2115	19184501	134187371	0	10	1.27462	103.84248000000001	300	1	10	10	164	2	2	1	0
2116	19184502	134187371	0	10	1.2743799999999998	103.84429	300	1	21	10	164	2	2	1	0
2117	19184503	134187371	0	23	1.2755100000000001	103.84276	300	1	21	10	164	2	2	1	0
2118	19199981	23336011	0	10	1.29624	103.85391	130	6	14	40	359	2	1	0	0
2119	19200431	20872645	4	3	1.35612	103.76073000000001	91	88	4	2	0	1	1	1	1
2120	19205241	134374708	3	0	1.3648	103.85425	108	1	0	1	0	0	1	0	0
2122	19220212	33035300	0	28	1.29303	103.8361	91	10	29	2	1	2	1	1	0
2123	19229162	23336011	0	28	1.29636	103.83955999999999	145	6	16	40	282	2	1	0	0
2124	19231081	23336011	0	10	1.27925	103.84548000000001	151	6	25	40	0	2	1	0	0
2125	19231106	62438252	0	28	1.2952	103.84131	80	1	0	1	0	0	1	1	0
2126	19231371	24496358	1	1	1.3171	103.91226	130	88	0	30	365	2	2	1	1
2127	19236258	17032962	0	15	1.3114700000000001	103.85566999999999	130	1	206	16	175	2	2	1	2
2128	19249203	107519585	1	24	1.36686	103.96838000000001	50	3	1	1	0	2	1	1	0
2129	19255306	20134982	0	4	1.27247	103.80896	120	10	0	1	0	0	1	1	0
2130	19258336	134342173	3	12	1.3755899999999999	103.89918	99	1	0	1	362	0	1	1	0
2131	19261441	97878860	0	23	1.2841200000000002	103.84245	55	18	1	81	363	2	1	1	0
2132	19273088	8492007	0	15	1.3220399999999999	103.86438000000001	117	90	12	117	245	2	2	1	1
2133	19282261	20872645	4	3	1.3572600000000001	103.75876	84	75	0	2	363	1	1	1	1
2134	19286135	17032962	0	29	1.311	103.85435	135	1	187	16	169	2	2	1	2
2135	19299883	135164148	3	31	1.38293	103.90259	53	180	1	2	173	2	1	1	1
2136	19323522	68059127	1	1	1.31933	103.9145	120	3	2	27	365	2	2	1	0
2137	19337115	7999463	0	28	1.29419	103.83938	75	2	77	1	50	1	1	1	2
2138	19340760	43641853	0	4	1.2777	103.83744	151	3	3	1	0	1	1	1	0
2139	19351097	66406177	4	9	1.31467	103.75644	310	30	26	335	334	2	3	2	1
2140	19361265	38934778	0	2	1.35189	103.83481	80	90	21	3	89	2	1	1	1
2141	19364738	135298846	0	19	1.2988	103.84316	224	6	18	23	363	2	1	0	0
2142	19366049	135298846	0	28	1.29866	103.84113	349	6	33	23	362	2	4	2	0
2143	19366100	135298846	0	19	1.2989	103.84255	460	6	28	23	355	2	6	3	0
2144	19367655	135756776	0	33	1.2894	103.8427	231	6	8	21	325	2	2	1	0
2145	19368196	832289	0	23	1.27845	103.84168000000001	170	4	1	1	0	1	1	1	0
2146	19369423	135756776	0	23	1.28708	103.84295999999999	344	6	19	21	1	2	4	1	0
2147	19373416	28845526	0	18	1.30695	103.90215	41	7	0	1	0	0	1	1	0
2148	19375677	135813890	4	3	1.3518299999999999	103.75667	60	7	11	1	82	0	1	1	0
2149	19380769	1713344	0	38	1.33012	103.85728	93	149	1	2	362	1	1	2	1
2150	19392513	123373536	1	24	1.37265	103.94423	80	1	0	1	0	1	1	1	0
2151	19414794	123114677	0	15	1.32713	103.86355	87	1	2	1	0	0	1	2	0
2152	19416540	82725172	0	4	1.27252	103.83405	85	2	25	10	365	2	2	1	0
2153	19438458	24759045	0	2	1.3569799999999999	103.82621	240	3	0	1	365	0	4	1	0
2154	19446817	136322177	4	3	1.35195	103.75769	316	1	0	1	0	2	1	1	0
2155	19467934	136562650	0	29	1.3015	103.8596	60	2	0	1	0	0	1	0	0
2156	19478535	135164148	3	31	1.38404	103.90137	25	30	0	2	175	2	1	1	1
2157	19490576	136819478	4	14	1.35356	103.70155	36	1	0	3	0	0	1	1	0
2158	19490734	22554193	3	0	1.36806	103.85555	45	5	0	2	0	2	1	1	0
2159	19491036	19006596	4	14	1.3362399999999999	103.69438000000001	59	180	0	1	365	1	1	1	1
2160	19498193	21861539	4	8	1.37968	103.75823000000001	25	2	2	1	0	1	1	1	0
2162	19509543	135367789	4	14	1.3482299999999998	103.71643	56	3	35	1	364	0	1	1	0
2163	19516846	8527085	0	22	1.30525	103.83345	380	2	99	7	349	2	5	2	2
2164	19518380	45048676	0	27	1.30636	103.78414000000001	73	1	3	1	0	2	2	1	0
2165	19543668	24289255	0	21	1.3139299999999998	103.84124	101	1	3	1	0	0	1	1	0
2166	19555519	135298846	0	28	1.29882	103.84144	349	6	35	23	362	2	4	1	0
2167	19575817	120039849	0	22	1.30411	103.83707	303	1	1	8	174	0	1	0	0
2168	19575854	120039849	0	22	1.30411	103.83707	303	1	9	8	180	0	1	0	0
2169	19576036	28899200	0	2	1.35117	103.83721	130	1	132	2	0	2	3	2	2
2170	19577624	107953774	0	38	1.33985	103.85736999999999	59	1	2	1	0	0	1	1	0
2171	19580455	101040883	4	8	1.3815600000000001	103.75984	180	1	43	5	170	2	2	2	2
2172	19595322	135298846	0	28	1.3022	103.83276	260	6	13	23	363	2	1	0	0
2173	19595827	135298846	0	22	1.3043799999999999	103.83383	365	6	20	23	363	2	4	1	0
2174	19615310	137951106	0	21	1.32279	103.85368000000001	128	3	44	15	89	1	1	0	2
2175	19619644	120027908	0	28	1.29869	103.84214	75	7	22	1	1	1	1	1	0
2176	19625924	61374555	0	28	1.29867	103.8326	130	59	14	1	0	2	2	1	1
2177	19626434	3720262	0	18	1.30903	103.89544000000001	230	4	5	1	0	0	1	3	0
2178	19629044	47866620	0	15	1.31358	103.85466	60	2	37	14	181	2	2	1	2
2179	19629485	61619807	0	28	1.29776	103.83889	158	6	28	38	325	2	4	1	0
2180	19634599	126742574	3	32	1.34727	103.87104000000001	80	2	18	1	0	2	1	0	0
2181	19645713	135756776	0	33	1.2907	103.84165	330	6	28	21	356	2	4	2	0
2182	19646154	135756776	0	33	1.29026	103.84213000000001	421	6	22	21	295	2	6	3	0
2183	19648215	69121685	0	10	1.28095	103.85412	228	14	6	6	365	2	1	0	0
2184	19650919	137951106	0	21	1.32467	103.85258	130	3	17	15	90	1	1	0	0
2185	19652882	69121685	0	10	1.28054	103.85406	208	14	2	6	365	2	1	0	0
2186	19662723	135298846	3	12	1.37675	103.87819	250	6	4	23	325	2	1	2	0
2187	19663166	135298846	3	12	1.37529	103.88016	310	6	6	23	325	2	5	3	0
2188	19665635	135756776	4	9	1.30324	103.76657	360	6	8	21	53	2	6	3	0
2189	19668740	137951106	0	21	1.32364	103.85191999999999	107	3	15	15	1	1	1	0	0
2190	19671312	101417182	0	4	1.2750700000000001	103.84075	300	1	0	1	0	0	1	3	0
2191	19681403	135756776	4	9	1.29912	103.76448	386	6	3	21	362	2	4	2	0
2192	19681895	135756776	4	9	1.29977	103.76426	199	6	22	21	365	2	1	1	0
2193	19685674	137951106	0	21	1.32287	103.85204	108	3	10	15	364	0	1	0	0
2194	19686931	138669703	0	20	1.3046799999999998	103.83505	151	4	0	1	0	0	1	2	0
2195	19704067	136902928	4	13	1.33302	103.74235	380	1	0	1	0	0	1	1	0
2196	19714010	138925328	4	14	1.34409	103.71869000000001	66	1	15	1	174	2	1	1	0
2197	19720477	77077626	3	32	1.36435	103.86375	124	2	5	3	365	2	1	1	0
2199	19741381	48302523	0	21	1.3230600000000001	103.85498	54	2	14	4	179	1	2	1	0
2200	19746238	26317200	1	1	1.32589	103.90699000000001	124	5	3	1	91	1	1	1	0
2201	19758048	139411664	1	1	1.31141	103.93890999999999	43	1	4	1	0	0	1	1	0
2202	19773174	139582407	0	11	1.31584	103.9051	50	14	0	2	172	0	1	1	0
2203	19773521	139582407	1	1	1.31342	103.90675	70	21	1	2	19	0	1	1	0
2204	19774490	8948251	0	15	1.30857	103.86269	35	18	1	106	356	2	1	1	0
2205	19774868	126914776	3	0	1.37385	103.8483	150	1	0	1	364	0	1	1	0
2206	19775554	139586421	0	4	1.28224	103.83396	130	2	0	1	0	0	1	1	0
2207	19780831	66406177	0	18	1.30554	103.90064	190	30	29	335	0	2	2	1	1
2208	19790710	34419989	0	11	1.31318	103.87997	88	90	1	1	0	2	1	1	1
2209	19799435	139838895	4	8	1.37745	103.74565	50	2	16	1	326	1	2	1	0
2210	19800389	66406177	4	9	1.3149600000000001	103.75717	291	30	17	335	195	2	2	1	1
2211	19801431	8948251	0	15	1.3101	103.86166	35	18	1	106	1	2	1	1	0
2212	19801615	62465961	0	23	1.27637	103.84355	210	90	29	1	179	2	3	1	1
2213	19820440	24711090	0	28	1.30024	103.82483	70	1	0	1	0	0	1	1	0
2214	19831199	90613922	0	29	1.3030700000000002	103.85025	130	3	90	4	365	2	2	1	2
2215	19832720	101145755	4	9	1.31617	103.75728000000001	321	3	1	52	1	2	1	2	0
2216	19832956	101145755	4	9	1.3103799999999999	103.7607	350	3	3	52	365	2	1	3	0
2217	19834053	101145755	0	27	1.28031	103.78575	200	3	2	52	365	2	1	1	0
2218	19837897	48302523	0	21	1.32185	103.85386	59	2	12	4	90	1	2	1	0
2219	19838603	48302523	0	21	1.32192	103.85624	55	2	11	4	91	1	2	1	0
2220	19847774	45368183	0	23	1.28435	103.84477	138	1	5	10	0	1	1	1	0
2221	19849029	101145755	0	21	1.3190899999999999	103.84531	349	3	0	52	365	2	1	3	0
2222	19856273	41679313	4	13	1.32303	103.73898	70	1	1	1	264	0	1	1	0
2223	19864736	79211365	0	21	1.32433	103.85329	95	90	0	1	0	2	2	1	1
2224	19881239	45368183	0	23	1.2828600000000001	103.84581999999999	192	1	1	10	1	2	1	1	0
2225	19884344	140733713	0	11	1.3116299999999999	103.89017	45	1	0	1	0	0	1	1	0
2226	19887149	77912036	3	12	1.36711	103.89832	66	7	1	1	0	0	1	2	0
2227	19895150	69121685	0	10	1.2814	103.85193000000001	408	14	4	6	365	2	2	2	0
2228	19901028	44553855	0	27	1.30797	103.79318	78	1	0	1	0	0	1	0	0
2229	19913186	10163328	3	12	1.3747200000000002	103.90266	55	90	0	1	179	0	1	0	1
2230	19917278	4534133	0	4	1.27607	103.82616999999999	66	2	0	1	0	0	1	1	0
2231	19918177	8492007	0	15	1.31419	103.85323000000001	218	3	3	117	348	2	4	1	0
2232	19936126	114674497	0	29	1.31029	103.85423	150	3	46	4	0	1	2	1	2
2233	19953933	135756776	0	23	1.28714	103.84281999999999	440	6	11	21	288	2	6	3	0
2234	19970132	141608545	4	8	1.3998700000000002	103.75093000000001	48	3	0	1	0	0	1	1	0
2235	19971871	22002341	1	1	1.32518	103.90827	98	7	1	1	0	0	1	1	0
2236	19975545	137951106	0	21	1.32277	103.85374	148	3	23	15	364	1	1	0	0
2237	19984633	131123392	0	15	1.31267	103.85718	75	1	0	1	0	0	1	1	0
2238	20000821	137951106	0	21	1.32333	103.85381	252	1	14	15	364	1	1	0	0
2239	20003123	97878860	0	11	1.31441	103.88176	36	18	0	81	356	2	1	1	0
2240	20004373	34170288	0	18	1.29912	103.88849	50	5	14	2	0	2	1	1	0
2241	20004744	141955326	0	23	1.28031	103.83971	158	90	46	1	178	0	1	1	1
2242	20007627	512014	0	29	1.30241	103.84855999999999	175	5	0	1	0	0	1	1	0
2243	20009657	69005937	0	20	1.3131899999999999	103.83254000000001	36	90	0	8	180	2	1	1	1
2244	20016671	69121685	0	21	1.3245200000000001	103.8429	117	3	3	6	365	2	1	0	0
2245	20018299	137951106	0	21	1.32365	103.854	172	3	37	15	361	1	1	0	2
2246	20019271	142151758	4	3	1.3406799999999999	103.7596	110	21	0	1	0	0	1	1	0
2247	20019928	137951106	0	21	1.32334	103.85325	130	3	7	15	364	1	2	0	0
2248	20027881	134251549	1	36	1.35765	103.95269	41	2	1	1	0	0	1	1	0
2249	20031534	110349170	4	13	1.33415	103.73984	96	3	0	1	0	0	1	1	0
2250	20039387	135298846	0	19	1.2988899999999999	103.8429	225	6	17	23	363	2	1	0	0
2251	20040797	137951106	0	21	1.32507	103.85356999999999	117	3	33	15	364	1	1	0	0
2252	20040955	137951106	0	21	1.32281	103.85245	148	3	1	15	364	1	1	0	0
2253	20059256	137951106	0	21	1.32291	103.85248	129	3	25	15	88	1	2	0	0
2254	20060105	137951106	0	21	1.3231899999999999	103.85231	119	3	32	15	364	1	1	0	0
2255	20060493	43568035	0	20	1.3096299999999998	103.83984	124	1	2	1	0	0	1	0	0
2256	20065234	65679130	0	15	1.31021	103.85817	145	1	4	17	323	2	1	1	0
2257	20065780	112299696	2	30	1.4397	103.82208	54	5	0	6	365	2	1	1	0
2258	20068221	69005937	0	11	1.31471	103.88677	31	90	0	8	0	2	1	1	1
2259	20069280	10463855	4	8	1.40288	103.74481	66	2	10	3	365	2	1	1	0
2260	20084815	135298846	0	22	1.30399	103.83351	260	6	13	23	363	2	1	0	0
2261	20094056	135756776	4	9	1.29819	103.76398	198	6	17	21	365	2	1	1	0
2262	20096441	135298846	0	22	1.3043799999999999	103.83365	365	6	10	23	365	2	4	1	0
2263	20096620	135756776	4	9	1.30271	103.76725	360	6	9	21	53	2	6	3	0
2264	20097996	101145755	0	27	1.2922	103.80806	271	3	4	52	1	2	1	2	0
2265	20098415	21389521	1	1	1.31729	103.91104	120	1	2	1	0	1	1	1	0
2266	20100445	137951106	0	21	1.32364	103.85386	148	3	12	15	364	1	2	0	0
2267	20125122	137951106	0	21	1.32289	103.85343	142	3	5	15	364	1	1	0	0
2268	20127889	56459353	0	27	1.3083	103.79381	190	5	9	1	0	2	4	2	0
2269	20139209	69005937	0	11	1.31465	103.88691	34	90	0	8	365	0	1	1	1
2270	20141496	122150273	0	20	1.30855	103.83788	202	6	0	1	0	2	1	1	0
2271	20141569	17032962	0	15	1.3121399999999999	103.85526999999999	196	1	99	16	173	2	2	2	2
2272	20155952	138158188	4	8	1.37881	103.75444	66	5	49	2	23	2	1	1	2
2273	20156054	135756776	0	33	1.28797	103.84441	345	6	6	21	325	2	4	2	0
2274	20157156	135298846	0	22	1.3003	103.8428	460	6	25	23	0	2	6	3	0
2275	20158020	135756776	4	9	1.29922	103.76559	386	6	1	21	362	2	4	2	0
2276	20177941	135756776	0	33	1.28891	103.84395	345	6	14	21	325	2	4	1	0
2277	20181595	100353323	0	23	1.28305	103.84378000000001	31	1	2	8	365	2	1	1	0
2278	20181917	100353323	0	23	1.28435	103.84329	29	1	1	8	365	2	1	1	0
2279	20181944	100353323	0	23	1.28416	103.84508000000001	29	1	1	8	365	2	1	1	0
2280	20182075	25753591	0	4	1.2878399999999999	103.82714	98	90	7	2	363	0	1	1	1
2281	20189369	143752303	0	15	1.31228	103.85692	60	1	0	1	0	0	1	1	0
2282	20195421	135298846	0	28	1.29834	103.84168000000001	225	6	16	23	364	2	1	0	0
2283	20196237	25178472	1	36	1.33921	103.95523	31	1	16	1	0	0	1	1	0
2284	20207839	17032962	0	15	1.3128	103.85507	124	1	132	16	176	2	1	1	2
2285	20220446	42218262	0	21	1.32497	103.85011	150	2	0	1	87	0	1	1	0
2286	20223050	8717693	0	27	1.30066	103.80023	52	2	3	1	0	1	2	1	0
2287	20234954	135756776	0	33	1.28853	103.84255	231	6	13	21	325	2	2	1	0
2288	20244085	144277113	3	31	1.38986	103.89495	95	1	1	1	0	0	1	1	0
2289	20247516	58692882	0	4	1.2651299999999999	103.81721999999999	418	1	54	11	87	1	2	3	2
2290	20256486	52008666	0	15	1.30929	103.8638	55	1	5	2	0	0	1	1	0
2291	20257908	8492007	0	21	1.32613	103.84891999999999	129	14	9	117	356	2	2	1	0
2292	20268188	57815182	2	30	1.4415799999999999	103.82324	40	7	0	5	364	2	1	1	0
2293	20291676	34146041	0	4	1.28225	103.80322	101	1	1	2	0	2	2	1	0
2294	20335984	145092912	1	36	1.3407200000000001	103.95749	56	1	63	1	0	2	1	1	2
2295	20363687	98101583	0	15	1.30902	103.86838	250	180	0	1	358	2	7	3	1
2296	20395120	145421414	3	26	1.3957600000000001	103.91618000000001	52	1	4	1	0	2	1	1	0
2297	20396642	137951106	0	21	1.32345	103.85262	119	3	7	15	1	1	1	0	0
2298	20397202	145442500	1	1	1.31926	103.90881	182	2	19	7	23	2	1	1	0
2299	20397739	92553566	0	4	1.2841200000000002	103.82785	68	1	3	1	201	0	1	1	0
2300	20413265	7559252	0	15	1.29762	103.88388	80	2	11	1	0	0	2	1	0
2301	20418062	69876622	0	15	1.32026	103.86456	91	1	7	1	0	2	1	0	0
2302	20419305	122947666	3	0	1.3685200000000002	103.84274	41	1	8	1	0	1	1	1	0
2303	20426981	77033455	1	1	1.32016	103.92059	78	1	3	4	205	2	2	1	0
2304	20426982	77033455	1	1	1.3203200000000002	103.92187	63	1	4	4	203	2	2	1	0
2305	20441993	16305681	0	21	1.3213	103.85303	85	3	3	10	0	2	2	0	0
2306	20442964	8492007	0	15	1.31571	103.85445	117	3	18	117	32	2	2	1	0
2307	20446077	78386666	0	11	1.3119299999999998	103.88905	49	2	1	6	0	0	1	1	0
2308	20449193	24045610	0	11	1.3143799999999999	103.88441999999999	66	3	2	1	0	1	1	1	0
2309	20459428	97878860	0	15	1.31219	103.85701999999999	54	18	3	81	0	2	1	1	0
2310	20468114	112299696	2	30	1.44105	103.82366	54	7	1	6	365	2	1	1	0
2311	20469489	103483680	0	15	1.31113	103.85795	56	2	3	1	0	1	1	1	0
2312	20478669	9293962	0	27	1.30098	103.77161	49	3	2	1	0	1	1	1	0
2313	20481470	145442500	1	1	1.3202399999999999	103.9143	199	2	11	7	23	2	1	1	0
2314	20485337	28511785	0	4	1.28254	103.82862	63	3	1	2	0	0	1	1	0
2315	20503734	135756776	0	33	1.2892700000000001	103.84239000000001	440	6	17	21	294	2	6	3	0
2316	20509542	81428257	0	23	1.28521	103.84447	381	10	122	2	353	2	6	3	2
2317	20509769	81428257	0	23	1.28626	103.8429	380	10	108	2	358	2	6	3	2
2318	20512779	9899270	0	6	1.34217	103.77398000000001	79	30	38	5	5	2	1	1	1
2319	20525209	135298846	0	22	1.3002	103.84288000000001	349	6	12	23	362	2	4	2	0
2320	20527470	119713644	1	1	1.3312	103.9064	28	14	0	1	0	0	1	1	0
2321	20539655	134338083	0	21	1.32483	103.84826	39	90	21	2	276	0	1	1	1
2322	20545965	138649185	0	27	1.30538	103.78635	330	3	1	99	364	2	1	1	0
2323	20546154	146100311	4	14	1.34525	103.72394	60	3	8	7	365	2	1	1	0
2324	20547412	146727068	0	38	1.33997	103.84359	180	2	0	1	88	0	1	1	0
2325	20560133	146841502	0	4	1.29167	103.81875	47	1	1	1	0	0	1	1	0
2326	20564987	81511180	0	4	1.2745799999999998	103.83484	85	2	2	1	363	0	1	0	0
2327	20573629	20953299	0	4	1.28407	103.8345	85	2	1	1	0	2	1	1	0
2328	20580799	146100311	4	14	1.34566	103.72304	60	3	12	7	365	2	1	1	0
2329	20580995	146100311	4	14	1.3467799999999999	103.72165	79	3	1	7	1	2	1	1	0
2330	20581173	146100311	4	13	1.3441299999999998	103.73288000000001	57	3	3	7	365	2	1	1	0
2331	20581281	16523605	0	4	1.28325	103.82994000000001	150	6	1	1	0	0	1	1	0
2332	20588444	107501827	0	4	1.28027	103.83863000000001	300	3	50	9	70	2	3	2	2
2333	20593641	69716475	0	15	1.30952	103.86208	330	90	15	1	0	2	4	2	1
2334	20598229	1277954	0	18	1.30177	103.89871	96	14	0	1	0	0	1	1	0
2335	20598841	34248654	0	18	1.3088799999999998	103.90590999999999	98	1	44	1	0	2	2	1	2
2336	20608112	28511785	0	4	1.28246	103.82789	59	9	1	2	0	0	1	1	0
2337	20609405	144936523	0	15	1.31294	103.85896	145	30	47	8	87	2	1	1	1
2338	20620685	107501827	0	23	1.2785600000000001	103.84071999999999	300	3	7	9	0	2	3	2	0
2339	20621511	107501827	0	23	1.28125	103.83975	300	3	20	9	71	2	3	2	0
2340	20625688	8948251	0	11	1.3147	103.88163	39	18	0	106	356	2	1	1	0
2341	20625726	2413412	0	11	1.31541	103.88217	53	18	1	138	357	2	1	1	0
2342	20625773	97878860	0	11	1.31539	103.88213	39	18	1	81	356	2	1	1	0
2343	20628822	9293170	4	13	1.34253	103.73314	57	3	5	7	0	2	1	1	0
2344	20631082	138649185	0	27	1.30756	103.78194	350	3	1	99	364	2	1	1	0
2345	20631625	138649185	0	27	1.28751	103.78616	224	3	0	99	1	2	1	1	0
2346	20647859	146315442	4	9	1.31789	103.76491	50	3	0	1	0	0	1	1	0
2347	20658143	138649185	4	9	1.31592	103.75886	165	30	0	99	364	2	1	1	1
2348	20659099	138649185	4	9	1.3146	103.75969	195	30	1	99	364	2	1	1	1
2349	20668201	141050992	1	1	1.3193	103.90701	41	1	0	1	0	0	1	1	0
2350	20672785	66406177	0	10	1.27481	103.84522	147	5	17	335	0	2	2	1	0
2351	20680018	147986923	3	31	1.392	103.88174000000001	89	90	1	1	270	1	1	2	1
2352	20683780	148020627	4	14	1.3461100000000001	103.72288	79	1	1	1	0	0	1	1	0
2353	20698050	33096269	0	11	1.31277	103.8879	48	2	122	11	86	1	1	1	2
2354	20703034	144936523	0	15	1.31156	103.85775	145	30	59	8	0	2	1	1	1
2355	20713333	104721976	4	9	1.31455	103.76755	33	1	0	1	0	0	1	1	0
2356	20714046	36759312	0	4	1.28329	103.82937	110	2	1	1	0	2	1	2	0
2357	20715202	9293170	4	13	1.34399	103.73295999999999	59	3	8	7	357	2	1	1	0
2358	20717455	11827122	0	4	1.28246	103.83055	66	90	0	3	0	0	1	1	1
2359	20747182	144740166	0	18	1.30023	103.89957	225	2	15	5	0	2	6	4	0
2360	20750315	112299696	2	30	1.4412	103.82236	49	7	0	6	365	0	1	1	0
2362	20754763	32798595	0	10	1.27988	103.85338	66	180	0	45	1	1	1	1	1
2363	20762681	148662477	0	11	1.31779	103.89244000000001	68	3	1	1	0	1	1	1	0
2364	20769549	122142593	0	6	1.33856	103.77261999999999	57	1	2	1	0	0	1	1	0
2365	20772493	148809201	2	30	1.44129	103.82271	52	7	1	4	365	2	1	1	0
2366	20774303	148809201	2	30	1.43992	103.82200999999999	54	7	0	4	365	2	1	0	0
2367	20774506	148809201	2	30	1.4416	103.82328000000001	110	7	0	4	365	2	1	1	0
2368	20774607	148809201	2	30	1.44174	103.82387	46	7	1	4	0	2	1	1	0
2369	20776819	146709340	0	27	1.30611	103.79798000000001	25	1	4	1	0	0	1	0	0
2370	20777922	114002560	0	15	1.32094	103.86261999999999	39	1	0	5	141	0	1	1	0
2371	20778113	11248671	0	18	1.3091700000000002	103.8943	66	90	1	1	91	2	1	1	1
2372	20788751	69121685	0	15	1.30971	103.8569	66	90	0	6	365	2	1	1	1
2374	20791170	84073548	0	21	1.31809	103.84731	124	10	0	1	331	2	2	1	0
2375	20798153	61619807	0	28	1.29706	103.83964	85	6	35	38	356	2	2	1	0
2376	20803693	8881470	0	23	1.2829	103.84338000000001	110	1	3	5	349	2	2	1	0
2377	20805118	107501827	0	23	1.27931	103.84022	300	3	19	9	71	2	3	2	0
2378	20806898	124516401	0	22	1.30119	103.84167	130	6	2	6	269	0	1	1	0
2379	20812149	24997642	0	21	1.32103	103.84115	260	5	121	5	187	2	5	4	2
2380	20813719	149095282	0	28	1.29663	103.83666	154	2	0	2	362	0	1	1	0
2381	20822762	32798595	0	10	1.2798	103.85358000000001	64	180	0	45	364	1	1	1	1
2382	20823025	124827904	4	14	1.33636	103.70073000000001	33	7	1	3	365	0	1	1	0
2383	20823632	8948251	0	11	1.31464	103.88114	35	18	2	106	353	2	1	1	0
2384	20824274	97878860	0	23	1.28373	103.84306	42	90	2	81	363	2	1	1	1
2385	20824514	149369564	0	15	1.3113700000000001	103.85621	114	1	3	1	0	0	1	0	0
2386	20836357	63448912	0	33	1.28816	103.84599	29	1	1	44	294	2	1	1	0
2387	20836530	63448912	0	33	1.28837	103.84664000000001	31	1	2	44	335	2	1	1	0
2388	20836628	63448912	0	33	1.2877	103.8462	31	1	2	44	325	2	1	1	0
2389	20836629	63448912	0	33	1.28797	103.84794000000001	31	1	2	44	294	2	1	1	0
2390	20836943	144936523	0	15	1.31134	103.85741999999999	175	30	58	8	87	2	1	1	1
2391	20838902	63448912	0	33	1.28834	103.84685999999999	29	1	8	44	325	2	1	1	0
2392	20838903	63448912	0	33	1.2883799999999999	103.84629	29	1	3	44	294	2	1	1	0
2393	20838905	63448912	0	33	1.2878100000000001	103.84665	29	1	2	44	294	2	1	1	0
2394	20838906	63448912	0	33	1.28714	103.84770999999999	29	1	4	44	325	0	1	1	0
2395	20838910	63448912	0	33	1.28633	103.84810999999999	29	1	2	44	325	2	1	1	0
2396	20839977	63448912	0	33	1.2879200000000002	103.84796999999999	20	1	0	44	326	2	1	1	0
2397	20840000	63448912	0	33	1.28817	103.84741	20	1	0	44	325	2	1	1	0
2398	20840008	63448912	0	33	1.28809	103.84622	21	1	0	44	294	2	1	1	0
2399	20840013	63448912	0	33	1.28782	103.84619	27	1	7	44	294	2	1	1	0
2400	20840015	63448912	0	10	1.2863	103.84782	20	1	1	44	1	2	1	1	0
2401	20840017	63448912	0	33	1.2866	103.84835	20	1	0	44	325	2	1	1	0
